datetime,spread,zscore,mu,futures_pos,etf_pos
2025-10-29 10:01:00,-6.040064869982615,-1.1799747644768206,-5.911725814163758,-8,83700.0
2025-10-29 10:02:00,-6.049894272363545,-1.2703482418674956,-5.911725814163758,-8,83700.0
2025-10-29 10:03:00,-6.03440606522075,-1.1279465897836383,-5.911725814163758,-8,83700.0
2025-10-29 10:04:00,-6.051576662839821,-1.2858164739916569,-5.911725814163758,-8,83700.0
2025-10-29 10:05:00,-6.052747260458887,-1.2965791809559615,-5.911725814163758,-8,83700.0
2025-10-29 10:06:00,-6.065406065220756,-1.412966745693293,-5.911725814163758,-8,83700.0
2025-10-29 10:07:00,-6.080064869982607,-1.5477427075859091,-5.911725814163758,-8,83700.0
2025-10-29 10:08:00,-6.091894272363547,-1.6565045821321303,-5.911725814163758,-8,83700.0
2025-10-29 10:09:00,-6.0935530771254065,-1.6717559625143514,-5.911725814163758,-8,83700.0
2025-10-29 10:10:00,-6.088894272363547,-1.6289219863989421,-5.911725814163758,-8,83700.0
2025-10-29 10:11:00,-6.088894272363547,-1.6289219863989421,-5.911725814163758,-8,83700.0
2025-10-29 10:12:00,-6.115041284268187,-1.8693228060644544,-5.911725814163758,-8,83700.0
2025-10-29 10:13:00,-6.091553077125397,-1.6533675653588056,-5.911725814163758,-8,83700.0
2025-10-29 10:14:00,-6.093211881887257,-1.6686189457410268,-5.911725814163758,-8,83700.0
2025-10-29 10:15:00,-6.067723674744471,-1.4342753078799624,-5.911725814163758,-8,83700.0
2025-10-29 10:16:00,-6.0795530771253965,-1.5430371824260527,-5.911725814163758,-8,83700.0
2025-10-29 10:17:00,-6.082382479506322,-1.5690512697725785,-5.911725814163758,-8,83700.0
